year,month,day,hour,minute,second,latitude,longitude,depth,mag_type,magnitude
1977,2,14,10,29,16.0,27.22,103.02,0,ML,3.2
1977,2,14,10,33,10.0,27.08,103.05,0,ML,2.3
1977,2,14,11,5,40.0,27.15,102.95,0,ML,2.6
1977,2,17,17,51,53.0,27.13,102.98,0,ML,2.3
1977,2,17,21,11,24.0,27.1,103.03,0,ML,2.3
1977,2,18,9,30,4.0,27.2,103.0,0,ML,3.2
1977,2,24,16,58,41.0,27.13,103.0,0,ML,2.2
1977,2,27,15,14,59.0,27.0,103.3,0,ML,2.3
1977,2,27,21,1,51.0,27.13,102.73,0,ML,2.7
1977,3,8,22,26,29.0,27.28,102.7,0,ML,2.0
1977,3,14,7,51,13.0,26.8,103.3,0,ML,2.1
1977,3,17,17,25,51.0,27.15,103.0,0,ML,3.7
1977,3,24,1,14,58.0,26.75,102.68,0,ML,2.4
1977,4,5,4,31,50.0,26.98,102.72,0,ML,2.2
1977,4,6,9,14,53.0,26.83,102.7,0,ML,1.8
1977,4,6,9,29,20.0,26.95,103.2,0,ML,2.3
1977,4,6,14,49,7.0,26.88,102.82,0,ML,2.1
1977,4,7,18,37,26.0,27.0,102.68,0,ML,2.6
1977,4,14,9,20,13.0,27.02,102.77,0,ML,2.1
1977,4,16,2,6,41.0,27.03,102.75,0,ML,1.8
1977,4,16,23,15,57.0,26.77,102.63,0,ML,1.8
1977,4,19,12,6,20.0,26.92,103.3,0,ML,2.4
1977,4,19,16,59,40.0,26.83,103.15,0,ML,2.2
1977,4,22,4,16,10.0,26.92,103.28,0,ML,2.1
1977,4,26,16,57,56.0,26.9,103.3,0,ML,2.1
1977,5,1,12,18,49.0,26.75,102.6,0,ML,2.7
1977,5,6,5,13,12.0,27.17,102.62,0,ML,1.9
1977,5,6,13,16,48.0,26.9,103.4,0,ML,2.4
1977,5,7,7,11,45.0,26.87,103.33,0,ML,3.9
1977,5,7,8,21,18.0,26.88,103.25,0,ML,2.2
1977,5,7,12,4,25.0,26.88,103.22,0,ML,2.4
1977,5,8,11,50,22.0,26.87,103.25,0,ML,2.3
1977,5,8,15,9,27.0,26.83,102.75,0,ML,2.1
1977,5,12,2,27,19.0,26.92,103.38,0,ML,2.0
1977,5,13,11,7,14.0,26.87,103.2,0,ML,2.9
1977,5,15,4,23,0.0,26.9,103.2,0,ML,2.1
1977,5,16,12,23,40.0,26.6,102.7,0,ML,1.7
1977,5,23,3,26,58.0,26.95,103.12,0,ML,3.1
1977,5,23,9,40,9.0,26.88,103.23,0,ML,2.1
1977,5,24,1,53,38.0,27.0,103.0,0,ML,2.1
1977,5,25,17,57,46.0,26.92,103.28,0,ML,2.2
1977,5,26,0,34,44.0,26.9,103.23,0,ML,3.0
1977,5,30,0,16,24.0,26.9,103.3,0,ML,1.8
1977,5,30,4,38,7.0,26.9,103.2,0,ML,1.7
1977,6,6,2,36,14.0,27.15,102.63,0,ML,2.2
1977,6,7,21,57,57.0,27.1,103.03,0,ML,2.9
1977,6,10,21,14,3.0,26.92,103.4,0,ML,1.8
1977,6,12,9,59,3.0,27.05,103.02,0,ML,2.3
1977,6,17,3,32,35.0,27.1,103.08,0,ML,2.0
1977,7,21,5,11,21.0,26.92,103.15,0,ML,3.3
1977,7,21,23,58,28.0,26.9,103.18,0,ML,3.0
1977,7,24,1,17,2.0,26.9,103.3,0,ML,2.6
1977,7,24,1,55,29.0,26.9,103.3,0,ML,2.1
1977,7,24,13,9,41.0,26.87,103.28,0,ML,2.4
1977,7,25,8,11,37.0,27.0,103.3,0,ML,2.3
1977,7,28,9,2,7.0,27.05,103.02,0,ML,1.8
1977,8,2,0,47,5.0,26.92,103.22,0,ML,3.0
1977,8,24,21,58,19.0,26.5,102.73,0,ML,1.8
1977,8,26,11,21,43.0,27.0,103.0,0,ML,2.5
1977,8,31,5,20,24.0,26.98,102.57,0,ML,1.4
1977,8,31,11,0,21.0,27.07,103.03,0,ML,2.2
1977,9,18,1,40,16.0,26.72,102.95,0,ML,2.4
1977,10,8,7,2,45.0,27.0,102.8,0,ML,2.2
1977,10,10,14,33,26.0,27.1,103.22,0,ML,2.2
1977,10,13,15,28,41.0,27.13,103.03,0,ML,3.8
1977,10,13,23,35,43.0,27.08,103.07,0,ML,1.9
1977,10,14,0,43,20.0,27.1,103.1,0,ML,1.6
1977,10,18,20,36,7.0,27.1,103.07,0,ML,2.1
1977,10,21,5,29,18.0,27.08,103.07,0,ML,2.2
1977,10,26,18,8,52.0,27.2,103.03,0,ML,3.8
1977,10,28,23,31,8.0,27.15,103.07,0,ML,3.5
1977,10,28,23,36,25.0,27.15,103.02,0,ML,2.4
1977,10,29,0,19,7.0,27.08,103.08,0,ML,2.1
1977,10,29,11,10,12.0,27.23,103.0,0,ML,2.4
1977,10,29,11,15,41.0,27.13,103.07,0,ML,3.2
1977,10,30,21,31,1.0,27.08,103.08,0,ML,2.2
1977,11,2,2,16,43.0,27.1,102.9,0,ML,2.3
1977,11,2,7,2,27.0,27.2,103.1,0,ML,1.9
1977,11,3,22,38,16.0,27.07,102.33,0,ML,1.9
1977,11,5,7,44,44.0,27.25,103.05,0,ML,2.7
1977,11,5,17,56,1.0,27.08,102.9,0,ML,2.2
1977,11,6,11,43,3.0,27.1,103.08,0,ML,2.0
1977,11,6,23,52,51.0,27.08,103.03,0,ML,2.0
1977,11,7,7,16,35.0,27.1,103.08,0,ML,2.0
1977,11,22,0,6,6.0,27.07,103.03,0,ML,2.7
1977,11,22,4,35,54.0,27.1,103.08,0,ML,3.4
1977,11,22,13,44,43.0,27.12,103.07,0,ML,3.2
1977,11,22,19,49,29.0,26.82,102.9,0,ML,2.5
1977,11,22,23,48,8.0,27.1,103.05,0,ML,4.1
1977,11,23,0,6,5.0,27.1,103.1,0,ML,2.8
1977,11,23,4,35,56.0,27.08,103.08,0,ML,3.5
1977,11,24,3,22,28.0,26.98,103.1,0,ML,2.8
1977,11,24,12,13,33.0,26.87,103.2,0,ML,3.7
1977,11,24,18,19,27.0,26.88,103.18,0,ML,2.2
1977,11,25,17,21,1.0,26.85,103.23,0,ML,2.4
1977,11,25,22,54,17.0,27.05,102.93,0,ML,1.8
1977,11,27,14,32,32.0,26.88,103.17,0,ML,1.9
1977,11,28,7,9,9.0,27.08,103.05,0,ML,2.8
1977,11,29,4,51,37.0,26.93,103.22,0,ML,2.4
1977,11,29,9,32,41.0,26.87,103.22,0,ML,3.0
1977,11,29,19,27,53.0,26.92,103.17,0,ML,2.0
1977,11,29,19,27,58.0,26.9,103.2,0,ML,2.2
1977,11,29,19,52,5.0,26.88,103.17,0,ML,2.3
1977,11,30,12,43,49.0,27.12,103.55,0,ML,3.1
1977,11,30,13,8,3.0,27.0,103.5,0,ML,2.0
1977,11,30,22,13,7.0,26.93,103.15,0,ML,2.5
1977,12,1,0,7,47.0,26.82,103.17,0,ML,2.2
1977,12,1,1,57,47.0,26.88,103.27,0,ML,2.1
1977,12,1,14,45,5.0,26.92,103.23,0,ML,3.7
1977,12,2,6,44,9.0,26.97,103.32,0,ML,1.9
1977,12,3,11,34,39.0,27.1,103.1,0,ML,2.3
1977,12,4,6,19,21.0,27.07,103.07,0,ML,2.0
1977,12,4,20,19,52.0,26.72,102.75,0,ML,1.9
1977,12,4,22,15,11.0,27.07,103.05,0,ML,2.0
1977,12,5,15,47,1.0,26.82,103.25,0,ML,2.3
1977,12,11,17,9,45.0,27.17,103.03,0,ML,3.0
1977,12,12,1,21,22.0,26.55,102.67,0,ML,2.8
1977,12,24,2,15,51.0,27.25,102.82,0,ML,2.1
1978,1,5,21,35,29.0,26.93,102.7,0,ML,2.0
1978,1,6,6,41,6.0,27.18,103.03,0,ML,2.6
1978,1,7,8,49,17.0,26.6,103.0,0,ML,2.0
1978,1,18,4,52,45.0,27.13,103.03,0,ML,2.2
1978,1,24,8,41,30.0,27.2,103.3,0,ML,2.3
1978,1,25,4,8,8.0,26.85,103.12,0,ML,3.7
1978,1,25,5,0,40.0,26.88,103.23,0,ML,2.2
1978,1,30,8,0,41.0,27.1,103.1,0,ML,2.6
1978,2,5,21,33,40.0,27.05,102.97,0,ML,2.1
1978,2,8,10,55,33.0,27.18,103.0,0,ML,2.1
1978,2,9,20,59,36.0,26.93,103.3,0,ML,2.5
1978,2,9,21,12,0.0,27.12,102.92,0,ML,2.2
1978,2,11,7,43,4.0,27.25,102.9,0,ML,1.8
1978,2,15,11,20,38.0,27.03,102.93,0,ML,2.0
1978,2,17,2,20,38.0,27.02,102.95,0,ML,1.9
1978,3,9,1,10,41.0,27.07,102.88,0,ML,1.8
1978,3,12,21,5,26.0,26.97,102.82,0,ML,2.2
1978,3,17,23,33,3.0,27.1,103.1,0,ML,1.8
1978,4,13,21,59,42.0,27.23,103.0,0,ML,2.8
1978,4,16,1,41,1.0,27.27,102.93,0,ML,3.4
1978,4,16,1,49,31.0,27.08,103.05,0,ML,2.4
1978,4,22,0,54,11.0,27.2,103.0,0,ML,2.3
1978,4,25,3,46,34.0,26.7,102.9,0,ML,2.0
1978,4,28,12,39,5.0,26.83,103.32,0,ML,2.1
1978,5,5,18,27,12.0,26.9,102.77,0,ML,2.6
1978,5,18,11,12,45.0,27.02,102.93,0,ML,1.9
1978,5,20,2,42,24.0,26.92,102.77,0,ML,2.7
1978,5,21,1,27,52.0,27.03,102.7,0,ML,2.8
1978,5,21,6,28,49.0,27.05,102.67,0,ML,1.9
1978,5,25,15,11,54.0,26.87,103.22,0,ML,3.1
1978,5,25,15,15,50.0,26.92,103.33,0,ML,2.8
1978,5,25,18,19,52.0,26.88,103.3,0,ML,2.7
1978,5,31,7,34,41.0,27.1,102.83,0,ML,2.0
1978,6,1,11,33,13.0,27.15,102.83,0,ML,1.9
1978,6,3,9,34,34.0,26.8,102.9,0,ML,3.0
1978,6,5,11,6,0.0,26.6,102.2,0,ML,2.9
1978,6,9,2,48,37.0,26.92,102.35,0,ML,2.1
1978,6,9,7,34,38.0,26.97,102.22,0,ML,1.6
1978,6,12,11,1,5.0,26.87,103.23,0,ML,2.7
1978,6,13,17,0,46.0,27.28,103.12,0,ML,3.1
1978,6,24,4,59,34.0,26.9,103.17,0,ML,2.4
1978,6,24,9,51,47.0,26.9,102.7,0,ML,2.2
1978,6,24,10,48,58.0,26.9,103.2,0,ML,2.2
1978,6,24,19,52,41.0,26.93,103.13,0,ML,2.1
1978,6,26,11,45,6.0,26.92,103.1,0,ML,2.4
1978,6,27,9,45,30.0,26.95,103.15,0,ML,2.6
1978,6,28,20,20,56.0,26.97,103.37,0,ML,2.8
1978,6,29,4,23,29.0,27.1,103.0,0,ML,2.0
1978,7,10,21,26,8.0,26.85,103.12,0,ML,2.0
1978,7,15,1,54,38.0,26.97,103.17,0,ML,3.0
1978,7,22,2,32,50.0,27.23,102.62,0,ML,3.3
1978,7,26,14,56,13.0,27.22,103.08,0,ML,2.6
1978,7,27,7,18,36.0,27.1,103.12,0,ML,2.3
1978,8,5,23,35,20.0,27.3,103.38,0,ML,2.7
1978,8,12,19,18,44.0,27.03,102.83,0,ML,2.0
1978,8,19,0,10,7.0,27.02,102.83,0,ML,3.2
1978,8,20,13,51,32.0,27.1,102.2,0,ML,2.1
1978,8,26,8,57,43.0,27.2,103.02,0,ML,2.2
1978,8,26,11,48,9.0,26.55,103.05,0,ML,2.0
1978,9,17,5,25,30.0,27.08,102.42,0,ML,1.8
1978,9,19,16,25,27.0,27.0,103.22,0,ML,2.9
1978,9,19,18,40,38.0,26.95,103.22,0,ML,3.1
1978,9,22,19,27,47.0,27.23,102.85,0,ML,2.3
1978,9,24,1,20,10.0,27.1,102.9,0,ML,2.0
1978,9,24,7,45,46.0,26.87,103.15,0,ML,3.0
1978,9,24,8,31,55.0,26.9,103.17,0,ML,3.0
1978,9,24,18,53,53.0,26.57,102.7,0,ML,2.2
1978,9,24,23,25,51.0,27.12,103.07,0,ML,2.9
1978,9,26,4,40,12.0,27.12,103.03,0,ML,2.2
1978,9,27,18,54,6.0,26.88,102.5,0,ML,2.2
1978,10,13,4,50,32.0,26.7,102.7,0,ML,1.8
1978,10,15,20,9,31.0,26.97,103.15,0,ML,3.5
1978,10,16,1,44,1.0,26.88,103.33,0,ML,2.0
1978,10,23,13,52,20.0,27.1,103.12,0,ML,2.3
1978,11,3,7,38,3.0,27.22,103.18,0,ML,2.0
1978,11,4,4,5,34.0,26.7,103.0,0,ML,2.3
1978,11,6,13,32,54.0,26.87,103.25,0,ML,2.3
1978,11,6,13,35,0.0,26.88,103.27,0,ML,2.6
1978,11,6,13,58,27.0,26.87,103.25,0,ML,2.2
1978,11,6,14,4,39.0,26.88,103.22,0,ML,2.7
1978,11,6,15,7,32.0,26.9,103.25,0,ML,2.5
1978,11,6,18,24,8.0,26.9,103.32,0,ML,2.4
1978,11,6,19,37,18.0,26.87,103.27,0,ML,2.9
1978,11,7,23,51,8.0,26.9,103.3,0,ML,2.1
1978,11,11,8,51,56.0,26.78,103.3,0,ML,2.0
1978,11,12,9,28,6.0,26.82,103.33,0,ML,1.9
1978,11,26,7,50,8.0,26.88,102.87,0,ML,2.9
1978,11,30,3,54,23.0,27.25,102.98,0,ML,2.3
1978,12,5,9,51,41.0,27.2,102.97,0,ML,2.2
1978,12,10,12,15,5.0,27.28,102.78,0,ML,2.0
1978,12,17,16,2,47.0,26.93,102.8,0,ML,1.9
1978,12,20,2,51,11.0,27.0,102.72,0,ML,1.9
1978,12,21,16,10,11.0,26.93,102.15,0,ML,1.9
1978,12,31,22,44,22.0,27.03,103.15,0,ML,2.8
1979,1,4,3,6,50.0,26.85,103.18,0,ML,1.8
1979,1,14,23,10,37.0,26.8,103.2,0,ML,1.5
1979,1,20,14,45,16.0,27.3,102.47,0,ML,2.1
1979,1,25,12,19,33.0,27.18,102.22,0,ML,2.0
1979,1,27,15,55,5.0,26.97,102.65,0,ML,2.2
1979,1,31,5,38,46.0,27.23,103.0,0,ML,2.3
1979,2,7,11,25,6.0,26.92,102.92,0,ML,2.0
1979,2,7,21,34,41.0,27.0,103.3,0,ML,3.0
1979,2,14,9,19,33.0,26.87,102.87,0,ML,2.2
1979,2,14,22,36,59.0,26.75,103.1,0,ML,2.3
1979,2,16,7,57,2.0,26.95,103.15,0,ML,1.7
1979,2,19,15,55,8.0,26.58,103.03,17,ML,3.1
1979,3,17,7,50,49.0,27.22,102.55,0,ML,1.7
1979,4,10,16,57,1.0,27.2,103.02,0,ML,2.8
1979,4,10,21,58,34.0,27.18,103.0,0,ML,2.7
1979,4,13,3,0,15.0,26.55,102.68,0,ML,2.0
1979,4,25,10,23,47.0,27.05,102.72,0,ML,4.9
1979,4,25,10,29,16.0,27.02,102.7,0,ML,2.6
1979,4,25,10,29,53.0,27.1,102.65,0,ML,3.1
1979,4,25,10,46,5.0,27.08,102.63,0,ML,2.4
1979,4,25,10,56,4.0,27.0,102.7,0,ML,2.3
1979,4,25,11,2,44.0,27.03,102.8,0,ML,2.5
1979,4,25,11,3,7.0,27.02,102.75,0,ML,2.5
1979,4,25,11,35,32.0,27.07,102.67,0,ML,2.1
1979,4,25,13,32,8.0,27.03,102.68,0,ML,2.5
1979,4,25,18,27,12.0,27.03,102.7,0,ML,2.2
1979,4,25,22,6,44.0,27.02,102.73,0,ML,2.2
1979,4,26,2,19,20.0,27.1,102.63,0,ML,2.5
1979,4,26,2,20,24.0,27.08,102.65,0,ML,2.5
1979,4,26,2,23,42.0,27.03,102.73,0,ML,2.0
1979,4,27,2,23,36.0,27.03,102.77,0,ML,2.3
1979,4,28,1,58,12.0,27.13,102.67,0,ML,2.8
1979,4,29,12,33,59.0,27.0,102.72,0,ML,2.2
1979,5,2,3,0,57.0,27.07,102.67,0,ML,2.1
1979,5,2,14,18,40.0,27.12,102.73,0,ML,2.5
1979,5,4,22,48,47.0,26.92,102.82,0,ML,2.2
1979,5,5,5,32,38.0,26.8,102.92,0,ML,2.1
1979,5,14,0,2,45.0,26.77,102.7,0,ML,2.4
1979,5,18,12,28,59.0,27.07,103.07,0,ML,2.0
1979,5,18,21,5,12.0,27.2,102.85,0,ML,2.0
1979,5,20,20,24,58.0,26.95,103.27,0,ML,1.5
1979,5,24,18,22,40.0,26.67,102.72,0,ML,1.6
1979,6,1,8,1,5.0,27.1,102.7,0,ML,2.1
1979,6,2,14,15,29.0,27.05,102.75,0,ML,2.9
1979,6,2,17,34,18.0,27.03,102.77,0,ML,2.2
1979,6,3,6,21,44.0,26.9,103.17,0,ML,2.0
1979,6,5,7,20,10.0,27.02,102.77,0,ML,2.3
1979,6,5,14,1,26.0,27.02,102.75,0,ML,2.2
1979,6,6,11,34,29.0,27.03,102.73,0,ML,2.4
1979,6,7,21,12,4.0,27.03,102.8,0,ML,2.8
1979,6,19,6,5,29.0,27.05,102.72,0,ML,1.9
1979,6,20,5,26,17.0,27.05,102.68,0,ML,2.4
1979,6,28,13,52,29.0,26.95,102.75,0,ML,2.3
1979,7,7,4,44,53.0,26.98,102.73,0,ML,2.1
1979,7,7,5,57,22.0,26.95,102.73,0,ML,2.0
1979,7,13,15,6,33.0,27.17,102.63,0,ML,2.3
1979,7,17,13,21,49.0,27.22,102.82,0,ML,2.2
1979,7,23,20,23,5.0,26.78,102.85,0,ML,2.4
1979,7,24,1,17,30.0,26.82,102.88,0,ML,2.3
1979,8,4,18,56,12.0,26.88,103.28,0,ML,2.0
1979,8,4,23,46,33.0,26.9,103.32,0,ML,2.5
1979,8,5,1,45,20.0,26.88,103.23,0,ML,2.2
1979,8,7,0,31,52.0,26.88,103.3,0,ML,2.7
1979,8,7,21,0,21.0,26.93,103.35,0,ML,1.8
1979,8,17,15,5,33.0,27.13,102.63,0,ML,2.2
1979,8,18,20,18,52.0,26.83,103.0,0,ML,2.1
1979,8,20,17,7,54.0,26.92,103.3,0,ML,2.3
1979,8,21,13,42,37.0,26.93,102.7,0,ML,2.8
1979,8,29,12,46,2.0,26.6,103.08,0,ML,2.2
1979,9,18,14,11,20.0,27.28,103.03,0,ML,2.2
1979,9,22,17,7,52.0,26.9,103.25,0,ML,2.5
1979,9,28,10,4,43.0,26.9,102.2,0,ML,1.9
1979,10,7,1,25,39.0,27.17,103.52,0,ML,2.2
1979,10,22,1,1,43.0,27.0,102.8,0,ML,2.0
1979,10,26,6,7,18.0,26.98,103.1,0,ML,2.4
1979,10,26,10,18,16.0,26.93,103.13,0,ML,2.5
1979,10,26,21,2,50.0,27.0,103.1,0,ML,2.5
1979,10,27,22,26,55.0,26.9,103.2,0,ML,2.7
1979,10,29,20,10,46.0,26.9,102.77,0,ML,2.0
1979,11,4,12,44,5.0,26.98,103.1,0,ML,1.9
1979,11,12,1,27,41.0,27.0,102.7,0,ML,1.8
1979,11,13,12,29,13.0,27.02,102.73,0,ML,2.0
1979,11,15,3,10,8.0,27.0,102.82,0,ML,2.1
1979,11,20,9,51,56.0,27.27,102.57,0,ML,2.0
1979,11,23,2,2,9.0,26.85,103.28,0,ML,2.3
1979,11,23,23,7,31.0,26.95,103.15,0,ML,2.6
1979,11,23,23,10,53.0,26.95,103.15,0,ML,2.1
1979,11,24,0,37,46.0,26.95,103.13,0,ML,2.0
1979,11,24,19,2,46.0,26.9,103.12,0,ML,1.8
1979,11,28,13,36,44.0,27.28,103.1,0,ML,2.2
1979,11,28,14,42,21.0,27.28,103.07,0,ML,2.5
1979,12,7,4,46,57.0,26.93,103.27,0,ML,2.5
1979,12,13,12,23,48.0,27.07,103.13,0,ML,2.9
1979,12,13,18,52,23.0,26.9,103.3,0,ML,2.3
1979,12,17,22,24,45.0,26.53,103.02,0,ML,2.6
1979,12,20,13,3,14.0,26.77,103.37,0,ML,2.0
1980,1,15,14,24,8.0,27.27,102.68,0,ML,4.6
1980,2,6,6,15,41.0,26.5,103.2,0,ML,1.8
1980,2,13,9,55,13.0,27.13,102.85,0,ML,2.0
1980,2,23,20,36,4.0,26.98,102.68,0,ML,1.7
1980,2,23,21,6,8.0,27.0,102.7,0,ML,1.7
1980,2,29,14,46,13.0,26.5,103.3,0,ML,1.8
1980,2,29,20,54,2.0,27.1,102.77,0,ML,2.1
1980,3,2,23,13,42.0,27.08,103.22,0,ML,2.2
1980,3,7,15,54,34.0,27.0,102.8,0,ML,1.8
1980,3,7,16,25,51.0,27.0,102.8,0,ML,1.7
1980,3,7,17,0,9.0,27.0,102.8,0,ML,1.7
1980,3,7,21,6,14.0,26.92,102.97,0,ML,2.4
1980,3,13,2,37,0.0,27.05,102.33,0,ML,2.5
1980,3,14,3,21,22.0,27.23,103.08,0,ML,2.1
1980,3,30,9,50,33.0,27.27,102.57,0,ML,2.1
1980,4,3,16,23,58.0,27.07,103.22,0,ML,2.5
1980,4,11,18,13,50.0,27.25,103.02,0,ML,2.1
1980,5,8,14,4,7.0,27.05,102.73,0,ML,2.7
1980,5,12,3,47,41.0,27.07,102.72,0,ML,1.8
1980,5,20,6,37,49.0,27.18,103.0,0,ML,2.4
1980,6,3,6,47,2.0,26.68,102.72,0,ML,3.2
1980,6,9,13,13,35.0,27.2,102.7,0,ML,2.1
1980,6,12,2,51,15.0,27.17,102.67,0,ML,2.6
1980,6,12,4,17,48.0,27.13,102.98,0,ML,2.3
1980,6,12,21,13,34.0,26.83,102.78,0,ML,3.3
1980,6,12,22,0,12.0,26.88,102.77,0,ML,1.9
1980,6,13,1,50,57.0,26.92,102.75,0,ML,2.2
1980,6,13,6,29,17.0,26.9,102.8,0,ML,2.1
1980,6,18,5,41,19.0,26.97,102.87,0,ML,2.5
1980,6,19,13,34,32.0,26.97,102.77,0,ML,2.5
1980,6,26,23,21,8.0,27.03,103.32,0,ML,2.1
1980,7,2,15,0,3.0,27.18,103.12,0,ML,3.6
1980,7,6,17,29,17.0,27.18,103.03,0,ML,2.4
1980,7,17,20,40,36.0,27.13,102.92,0,ML,2.4
1980,7,18,0,58,15.0,27.07,102.83,0,ML,1.8
1980,7,22,18,11,55.0,26.93,102.8,0,ML,2.4
1980,7,24,22,54,23.0,26.8,103.4,0,ML,1.9
1980,8,3,6,43,28.0,26.53,103.18,0,ML,2.5
1980,8,3,7,45,32.0,26.53,103.15,0,ML,2.0
1980,8,11,19,23,29.0,27.07,102.7,0,ML,1.8
1980,8,11,19,31,6.0,27.07,102.68,0,ML,2.2
1980,8,20,9,58,23.0,26.92,103.27,0,ML,2.3
1980,8,20,13,15,22.0,26.88,102.9,0,ML,2.2
1980,9,8,5,10,44.0,26.55,103.02,0,ML,2.0
1980,9,10,17,19,12.0,27.3,103.3,0,ML,1.6
1980,9,14,6,17,19.0,26.9,103.1,0,ML,2.6
1980,9,15,18,26,41.0,27.05,102.98,0,ML,1.9
1980,9,15,19,5,22.0,27.3,103.2,0,ML,1.8
1980,9,17,20,30,58.0,26.5,102.8,0,ML,3.2
1980,9,20,3,2,4.0,27.05,102.75,0,ML,2.0
1980,9,29,9,36,19.0,27.0,103.2,0,ML,2.4
1980,10,8,0,46,14.0,27.15,103.45,0,ML,2.3
1980,10,9,13,55,27.0,27.02,102.82,0,ML,2.8
1980,10,13,15,25,24.0,26.77,102.68,0,ML,1.7
1980,10,29,16,42,59.0,26.8,102.7,0,ML,2.1
1980,10,29,23,22,49.0,27.23,103.3,0,ML,2.3
1980,10,30,1,34,51.0,27.27,103.23,0,ML,2.6
1980,10,30,18,14,46.0,27.02,102.77,0,ML,2.3
1980,11,3,10,11,40.0,26.88,103.23,0,ML,2.6
1980,11,3,10,48,37.0,26.88,103.23,0,ML,2.1
1980,11,3,13,10,45.0,26.83,103.23,0,ML,2.1
1980,11,5,20,29,22.0,26.83,103.27,0,ML,2.7
1980,11,15,5,48,15.0,27.25,103.08,0,ML,2.2
1980,11,15,5,54,25.0,27.23,103.12,0,ML,2.2
1980,11,19,14,39,0.0,27.17,103.08,0,ML,2.2
1980,11,19,15,56,10.0,27.17,103.15,0,ML,2.1
1980,12,2,12,0,14.0,27.1,103.08,0,ML,2.5
1980,12,9,12,15,5.0,26.9,102.78,0,ML,2.7
1980,12,9,23,22,0.0,27.05,103.12,0,ML,2.0
1980,12,12,18,20,10.0,26.97,102.77,0,ML,3.4
1981,1,17,9,59,36.0,26.72,102.5,0,ML,2.6
1981,1,24,13,7,28.0,27.17,103.12,0,ML,2.2
1981,1,25,3,5,14.0,27.07,103.17,0,ML,2.8
1981,1,25,6,8,58.0,27.07,103.17,0,ML,2.9
1981,1,25,8,49,26.0,27.13,103.12,0,ML,2.8
1981,1,27,5,3,55.0,27.03,102.8,0,ML,3.0
1981,2,1,13,27,51.0,27.23,103.1,0,ML,2.0
1981,2,2,5,8,12.0,27.12,103.02,0,ML,2.2
1981,2,18,23,3,15.0,27.1,103.18,0,ML,2.0
1981,2,19,10,13,15.0,26.78,103.05,0,ML,2.4
1981,3,30,20,7,16.0,26.98,102.82,0,ML,2.0
1981,4,7,5,5,41.0,27.07,103.1,0,ML,3.2
1981,4,12,9,30,34.0,26.52,102.75,0,ML,1.8
1981,4,20,6,26,0.0,27.12,103.28,0,ML,2.2
1981,4,26,17,37,22.0,27.17,103.12,0,ML,2.6
1981,5,1,19,5,15.0,26.8,103.07,0,ML,2.2
1981,5,2,3,26,9.0,27.2,102.98,0,ML,2.3
1981,5,3,20,1,58.0,27.08,103.22,0,ML,2.1
1981,5,4,14,58,49.0,27.1,103.1,0,ML,2.5
1981,5,8,16,47,27.0,27.12,103.0,0,ML,2.6
1981,5,18,14,24,3.0,27.12,103.12,0,ML,2.4
1981,5,18,14,28,42.0,27.18,103.1,0,ML,2.2
1981,5,20,4,41,31.0,26.72,102.88,0,ML,2.7
1981,5,26,14,37,14.0,26.97,102.7,0,ML,2.2
1981,5,28,11,35,13.0,27.13,103.1,0,ML,2.1
1981,5,29,2,44,16.0,26.92,102.95,0,ML,1.9
1981,5,29,4,10,26.0,26.88,102.9,0,ML,1.7
1981,5,29,4,14,31.0,26.92,102.95,0,ML,1.9
1981,6,3,4,43,43.0,26.82,103.12,0,ML,2.3
1981,6,3,21,45,41.0,27.02,102.83,0,ML,2.4
1981,6,8,19,43,25.0,27.1,103.2,0,ML,2.8
1981,6,9,17,12,7.0,27.0,103.2,0,ML,2.4
1981,6,11,15,17,38.0,26.62,102.65,0,ML,2.2
1981,6,11,19,43,7.0,27.17,102.8,0,ML,3.5
1981,6,13,0,43,40.0,27.12,103.12,0,ML,2.3
1981,6,16,13,18,51.0,27.17,102.77,0,ML,2.2
1981,6,17,0,55,50.0,26.87,102.73,0,ML,2.4
1981,6,17,1,9,23.0,26.82,102.78,0,ML,2.3
1981,6,17,3,11,13.0,26.8,102.78,0,ML,2.1
1981,6,17,11,9,32.0,26.78,102.77,0,ML,2.2
1981,6,30,5,58,47.0,26.53,102.93,0,ML,4.1
1981,7,2,12,47,32.0,26.5,102.98,0,ML,3.9
1981,7,2,14,19,24.0,26.5,102.98,32,ML,2.6
1981,7,5,18,24,32.0,26.93,103.28,0,ML,2.6
1981,7,6,21,22,24.0,26.92,103.33,0,ML,2.5
1981,7,8,22,11,16.0,26.88,103.35,0,ML,2.2
1981,7,25,0,39,57.0,27.25,103.0,0,ML,2.2
1981,8,6,21,1,46.0,26.73,103.0,0,ML,2.0
1981,8,11,13,5,53.0,26.88,103.32,0,ML,2.6
1981,8,11,16,47,16.0,26.73,102.6,0,ML,2.9
1981,8,12,12,43,58.0,27.1,102.32,0,ML,2.4
1981,8,21,0,40,45.0,27.08,102.67,0,ML,3.5
1981,8,21,2,4,53.0,27.0,102.72,0,ML,1.9
1981,8,21,2,6,29.0,27.0,102.7,0,ML,2.0
1981,8,21,2,34,49.0,27.0,102.7,0,ML,1.9
1981,8,21,5,1,28.0,27.0,102.7,0,ML,1.9
1981,8,23,22,31,15.0,26.73,102.73,0,ML,1.8
1981,8,28,22,19,48.0,26.55,102.72,0,ML,1.6
